Competition,District Name,District IRN,Building Name,Building IRN,Building Adress,Year,Preformance Index,School Type,White,Asian,Black,Hispanic,AYP Met?
3,Virtual Community School Of Ohio,143537,Virtual Community School Of Ohio,143537,"340 Waggoner Rd Reynoldsburg, OH   43068-9707",2015,53.735,2,,,,,
1,Eagle Academy,143552,Eagle Academy,143552,"2014 Consaul St Toledo, OH   43605-1412",2015,59.564,4,,,,,
5,Richard Allen Academy II,143560,Richard Allen Academy II,143560,"184 Salem Ave Dayton, OH   45406-5804",2015,76.932,0,,,,,
6,Richard Allen Academy III,143578,Richard Allen Academy III,143578,"1206 Shuler Ave Hamilton, OH   45011-4566",2015,77.448,2,,,,,
2,Hamilton Cnty Math & Science,143602,Hamilton Cnty Math & Science,143602,"2675 Civic Center Dr Cincinnati, OH   45231-1311",2015,88.067,9,,,,,
3,Arts & College Preparatory Academy,143610,Arts & College Preparatory Academy,143610,"4401 Hilton Corporate Dr Columbus, OH   43232-4161",2015,102.406,16,,,,,
0,Sciotoville,143644,Sciotoville,143644,"224 Marshall St Portsmouth, OH   45662-5549",2015,74.28,6,,,,,
1,Streetsboro City,049239,Henry Defer Intermediate Elementary School,144881,"1895 Annalane Dr Streetsboro, OH   44241-1728",2015,94.606,9,,,,,
3,Pickerington Local,046896,Pickerington Lakeview Junior High,145078,"12445 Ault Rd Pickerington, OH   43147-9172",2015,89.254,7,,,,,
2,Pickerington Local,046896,Pickerington High School North,145086,"7800 Refugee Rd Pickerington, OH   43147-9428",2015,103.444,15,,,,,
0,Bethel-Tate Local,046318,Hill Intermediate Elementary School,145292,"150 Fossyl Dr Bethel, OH   45106-1393",2015,89.97,4,,,,,
0,Maysville Local,048850,Maysville Elementary School,145352,"3850 Panther Dr Zanesville, OH   43701-7069",2015,91.405,6,,,,,
0,Alliance City,043497,Alliance Middle School,145391,"3205 S Union Ave Alliance, OH   44601-5365",2015,79.364,1,,,,,
0,Alliance City,043497,Northside Intermediate School,145409,"701 Johnson Ave Alliance, OH   44601-1599",2015,79.253,0,,,,,
0,Alliance City,043497,Rockhill Elementary School,145417,"2400 S Rockhill Ave Alliance, OH   44601-5420",2015,91.709,0,,,,,
6,Jackson Local,049858,Strausser Elementary School,145433,"8646 Strausser St NW Massillon, OH   44646-9304",2015,104.405,8,,,,,
2,Canal Winchester Local,046946,Winchester Trail Elementary,145466,"6865 Gender Rd Canal Winchester, OH   43110-8282",2015,96.615,8,,,,,
3,Granville Exempted Village,045393,Granville Intermediate School,145532,"2025 Burg St Granville, OH   43023-9775",2015,100.765,10,,,,,
3,Cincinnati City,043752,Western Hills University High School,145557,"2144 Ferguson Rd Cincinnati, OH   45238-3720",2015,62.85,2,,,,,
7,Cincinnati City,043752,Academy for Multilingual Immersion Studies,145581,"1908 Seymour Ave Cincinnati, OH   45237-4007",2015,70.699,0,,,,,
0,Danville Local,047837,Danville Middle School,145631,"PO Box 30 Danville, OH   43014-0030",2015,81.369,2,,,,,
6,Cincinnati City,043752,Riverview East Academy,145722,"3555 Kellogg Ave Cincinnati, OH   45226-2180",2015,74.038,4,,,,,
12,Avon Local,048116,Avon Heritage North Elementary,145748,"35575 Detroit Rd Avon, OH   44011-1639",2015,103.038,6,,,,,
1,Struthers City,044859,Struthers Elementary School,145870,"520 9th St Struthers, OH   44471-1038",2015,83.864,0,,,,,
1,Olentangy Local,046763,Olentangy Liberty High School,145953,"3584 Home Rd Powell, OH   43065-9757",2015,110.857,16,,,,,
0,Greeneview Local,047266,Greeneview Elementary School,145987,"53 N Limestone St Jamestown, OH   45335-1550",2015,97.79,5,,,,,
8,Lima City,044222,Unity Elementary School,146035,"925 E 3rd St Lima, OH   45804-2505",2015,79.085,0,,,,,
9,Lima City,044222,Freedom Elementary School,146043,"575 Calumet Ave Lima, OH   45804-1405",2015,78.305,1,,,,,
8,Lima City,044222,Heritage Elementary School,146050,"816 College Ave Lima, OH   45805-2025",2015,72.573,0,,,,,
1,Dublin City,047027,Eli Pinney Elementary School,146084,"9989 Concord Rd Dublin, OH   43017-8511",2015,104.172,10,,,,,
1,Marysville Exempted Village,045476,Navin Elementary School,146134,"16265 County Home Rd Marysville, OH   43040-9710",2015,94.821,4,,,,,
5,Westerville City,045047,Fouse Elementary School,146167,"5800 S Old 3c Hwy Westerville, OH   43082-8058",2015,99.247,8,,,,,
5,Westerville City,045047,Alcott Elementary School,146175,"7117 Mount Royal Ave Westerville, OH   43082-8392",2015,105.242,8,,,,,
5,Westerville City,045047,Westerville Central High School,146183,"7118 Mount Royal Ave Westerville, OH   43082-8393",2015,103.799,17,,,,,
0,Westfall Local,049106,Westfall Elementary School,146209,"9391 State Route 56 Williamsport, OH   43164-9743",2015,90.544,6,,,,,
2,Western Reserve Local,047746,Western Reserve Elementary School,146217,"3851 US Hwy 20 Collins, OH   44826",2015,88.667,6,,,,,
0,Wheelersburg Local,049668,Wheelersburg Middle School,146308,"800 Pirate Dr Wheelersburg, OH   45694-9088",2015,92.887,12,,,,,
0,Minster Local,045948,Minster Elementary School,146332,"50 E 7th St Minster, OH   45865-1095",2015,95.616,11,,,,,
8,Cincinnati City,043752,Withrow University High School,146365,"2488 Madison Rd Cincinnati, OH   45208-1216",2015,72.128,4,,,,,
2,Toledo City,044909,Toledo Technology Academy High School,146373,"3301 Upton Ave Toledo, OH   43613-5110",2015,94.625,16,,,,,
0,Eastern Local,049122,Eastern Intermediate Elementary School,146399,"1170 Tile Mill Rd Beaver, OH   45613-9435",2015,81.12,0,,,,,
0,Eastern Local,049122,Eastern Middle School,146407,"1170 Tile Mill Rd Beaver, OH   45613-9435",2015,85.637,6,,,,,
0,Rock Hill Local,047944,Rock Hill Elementary School,146464,"2676 County Road 26 Ironton, OH   45638-8315",2015,92.016,7,,,,,
0,Rock Hill Local,047944,Rock Hill Middle School,146472,"2171 County Road 26 Ironton, OH   45638-8386",2015,88.49,5,,,,,
0,Rock Hill Local,047944,Rock Hill Sr High School,146480,"2415 County Road 26 Ironton, OH   45638-9050",2015,92.183,8,,,,,
5,Lakota Local,046110,VanGorden Elementary School,146837,"6475 LeSourdsville West Chester Rd. Liberty Township, OH   45011-9726",2015,96.767,11,,,,,
6,Lakota Local,046110,Lakota Plains Junior School,146845,"5500 Princeton Road Liberty Township, OH   45011",2015,95.614,7,,,,,
3,Olentangy Local,046763,Olentangy Orange Middle School,146860,"2680 E Orange Rd Lewis Center, OH   43035-9300",2015,101.804,11,,,,,
1,Olentangy Local,046763,Indian Springs Elementary,146878,"3828 Home Rd Powell, OH   43065-9757",2015,107.229,8,,,,,
3,Olentangy Local,046763,Walnut Creek Elementary,146886,"5600 Grand Oak Blvd Galena, OH   43021-9046",2015,106.616,8,,,,,
1,Dublin City,047027,Dublin Jerome High School,146928,"8300 Hyland Croy Rd Dublin, OH   43016-7016",2015,110.895,15,,,,,
0,Buckeye Central Local,046508,Buckeye Central Elementary School,146936,"938 S Kibler St New Washington, OH   44854-9521",2015,97.458,5,,,,,
5,Cincinnati City,043752,Rees E. Price Elementary School,147280,"1228 Considine Ave Cincinnati, OH   45204-1604",2015,68.313,0,,,,,
2,Cleveland Municipal City,043786,SuccessTech Academy School,147389,"1440 Lakeside Ave E Cleveland, OH   44114-1137",2015,74.186,0,,,,,
3,Cleveland Municipal City,043786,Cleveland School of Science & Medicine,147397,"2075 Stokes Blvd Cleveland, OH   44106-3051",2015,104.987,14,,,,,
7,Cincinnati City,043752,Woodward Career Technical High School,147520,"7005 Reading Rd Cincinnati, OH   45237-3802",2015,60.786,0,,,,,
6,Cincinnati City,043752,Aiken High School,147538,"5641 Belmont Ave Cincinnati, OH   45224-3101",2015,62.686,0,,,,,
2,Patrick Henry Local,047597,Patrick Henry Middle School,147587,"E050 County Road 7 Hamler, OH   43524",2015,91.599,9,,,,,
4,Marion City,044339,William H. Taft Elementary School,147603,"1000 Robinson St Marion, OH   43302-1956",2015,71.272,0,,,,,
4,Marion City,044339,James A. Garfield Elementary School,147611,"1170 Brookside Rd Marion, OH   43302-5900",2015,76.402,0,,,,,
7,Cincinnati City,043752,Roll Hill School,148320,"2411 Baltimore Ave Cincinnati, OH   45225-1001",2015,74.765,1,,,,,
0,Cambridge City,043695,Central Elementary School,148791,"1115 Clairmont Ave Cambridge, OH   43725-1609",2015,87.015,5,,,,,
0,Cambridge City,043695,South Elementary School,148809,"518 S 8th St Cambridge, OH   43725-2813",2015,94.585,8,,,,,
0,Cambridge City,043695,North Elementary School,148817,"1451 Deerpath Dr Cambridge, OH   43725-9097",2015,90.076,6,,,,,
1,Lorain City,044263,Lorain K-12 Digital Academy,151142,"1800 West 40th Street Lorain, OH   44053",2015,62.951,2,,,,,
3,Ridgedale Local,048439,Ridgedale Community School,151167,"3103 Hillman Ford Rd Morral, OH   43337-9302",2015,63.4,0,,,,,
8,Elida Local,151175,West Central Learning Academy II,151175,"522 W North St Lima, OH   45801-4215",2015,78.929,0,,,,,
1,Lakewood Local,047993,Lakewood Digital Academy,151233,"PO Box 70 Hebron, OH   43025-0070",2015,75.957,0,,,,,
1,Milford Exempted Village,045500,Mulberry Elementary School,151928,"5950 Buckwheat Rd Milford, OH   45150-2238",2015,94.112,11,,,,,
2,Milford Exempted Village,045500,McCormick Elementary School,151936,"751 Loveland Miamiville Rd Loveland, OH   45140-6939",2015,101.061,11,,,,,
1,Milford Exempted Village,045500,Meadowview Elementary School,151944,"5556 Mount Zion Rd Milford, OH   45150-9751",2015,100.225,11,,,,,
1,Milford Exempted Village,045500,Pattison Elementary School,151951,"5330 S Milford Rd Milford, OH   45150-9563",2015,99.45,11,,,,,
1,Northwestern Local,050575,Northwestern Elementary School,152116,"7334 N Elyria Rd West Salem, OH   44287-9790",2015,97.272,8,,,,,
1,South-Western City,044800,Hayes Intermediate School,152132,"4436 Haughn Rd Grove City, OH   43123-3219",2015,96.159,6,,,,,
0,Antwerp Local,048991,Antwerp Local Middle School,152157,"303 S. Harrmann Rd Antwerp, OH   45813",2015,93.39,8,,,,,
0,East Muskingum Local,048835,Larry Miller Intermediate Elementary School,152280,"13125 John Glenn School Rd New Concord, OH   43762-9762",2015,96.065,8,,,,,
0,Jackson City,044156,Jackson Southview Elementary School,152298,"13842 State Route 93 Jackson, OH   45640-9761",2015,102.078,8,,,,,
2,Ada Exempted Village,045187,Ada Elementary School,000059,"435 Grand Ave Ada, OH, 45810-1013",2016,96.125,?,,,,,
2,Ada Exempted Village,045187,Ada High School,000067,"435 Grand Ave Ada, OH, 45810-1013",2016,91.667,?,,,,,
1,Sandusky City,044743,Sandusky Middle School,000083,"318 Columbus Ave Sandusky, OH, 44870-2616",2016,62.772000000000006,?,,,,,
0,Meigs Local,048520,Meigs Intermediate School,000105,"36871 State Route 124 Middleport, OH, 45760-9717",2016,70.394,?,,,,,
4,Hamilton City,044107,Hamilton Freshman School,000116,"2260 NW Washington Blvd. Hamilton, OH, 45013",2016,67.364,?,,,,,
0,Tri-Valley Local,048876,Adamsville Elementary School,000117,"7950 East St Adamsville, OH, 43802-9024",2016,88.555,?,,,,,
2,Hamilton Local,046953,Hamilton Intermediate School,000118,"765 Rathmell Rd Columbus, OH, 43207-4737",2016,92.162,?,,,,,
0,Oak Hill Union Local,047761,Oak Hill Middle/High School,000119,"5063 State Route 93 Oak Hill, OH, 45656-9408",2016,79.797,?,,,,,
0,Oak Hill Union Local,047761,Oak Hill Elementary,000124,"401 Evans St Oak Hill, OH, 45656-1131",2016,87.31,?,,,,,
0,Northeastern Local,046250,South Vienna Middle School,000135,"140 W Main St South Vienna, OH, 45369-9753",2016,84.218,?,,,,,
1,Northeastern Local,046250,Northridge Middle School,000137,"4445 Ridgewood Rd E Springfield, OH, 45503-5933",2016,85.644,?,,,,,
7,Pathway School of Discovery,000138,Pathway School of Discovery,000138,"173 Avondale Dr Dayton, OH, 45404-2123",2016,74.69,?,,,,,
7,Alliance Academy of Cincinnati,000139,Alliance Academy of Cincinnati,000139,"1712 Duck Creek Rd Cincinnati, OH, 45207-1644",2016,56.718,?,,,,,
0,Gallia County Local,065680,Addaville Elementary School,000141,"1333 Brick School Rd Gallipolis, OH, 45631-8782",2016,88.44800000000001,?,,,,,
0,Fairland Local,047936,Fairland West Elementary School,000177,"110 Township Road 1125 Proctorville, OH, 45669-8519",2016,97.398,?,,,,,
0,Centerburg Local,047829,Centerburg Middle School,000187,"3782 Columbus Road Centerburg, OH, 43011",2016,82.5,?,,,,,
0,Buckeye Local,047787,Buckeye West Elementary School,000190,"243 N Mill St Adena, OH, 43901-7992",2016,84.682,?,,,,,
0,Adena Local,049494,Adena High School,000208,"3367 County Road 550 Frankfort, OH, 45628-9503",2016,73.674,?,,,,,
2,Wildwood Environmental Academy,000222,Wildwood Environmental Academy,000222,"1546 Dartford Rd Maumee, OH, 43537-1374",2016,74.092,?,,,,,
3,Cleveland Municipal,043786,Adlai Stevenson School,000224,"18300 Woda Avenue Cleveland, OH, 44122-6441",2016,43.903,?,,,,,
1,Union-Scioto Local,049536,Unioto Elementary,000231,"138 Sandusky Blvd Chillicothe, OH, 45601-9432",2016,90.091,?,,,,,
3,South Euclid-Lyndhurst City,044792,Adrian Elementary School,000232,"1071 Homestead Rd South Euclid, OH, 44121-3580",2016,86.637,?,,,,,
2,Toledo City,044909,Ella P. Stewart Academy for Girls,000234,"707 Avondale Ave Toledo, OH, 43604-8305",2016,64.13600000000001,?,,,,,
8,"Ohio Connections Academy, Inc",000236,"Ohio Connections Academy, Inc",000236,"3740 Euclid Ave Ste 101 Cleveland, OH, 44115-2229",2016,80.331,?,,,,,
0,North Union Local,050336,North Union Elementary School,000242,"420 Grove St Richwood, OH, 43344-9022",2016,89.369,?,,,,,
0,Alexander Local,045906,Alexander Elementary School,000257,"6105 School Road Albany, OH, 45710-9236",2016,83.062,?,,,,,
12,North Royalton City,044545,Albion Elementary School,000265,"9360 Albion Rd North Royalton, OH, 44133-1768",2016,101.674,?,,,,,
2,Norwalk City,044560,Main Street School,000270,"80 E Main St Norwalk, OH, 44857-1714",2016,81.373,?,,,,,
1,Brown Local,046177,Malvern Middle School,000291,"401 W Main St Malvern, OH, 44644-9482",2016,74.706,?,,,,,
7,Summit Academy Community School-Columbus,000296,Summit Academy Community School-Columbus,000296,"2521 Fairwood Ave Ste 100 Columbus, OH, 43207-2712",2016,53.188,?,,,,,
6,Summit Academy Community School - Dayton,000297,Summit Academy Community School - Dayton,000297,"4128 Cedar Ridge Rd Dayton, OH, 45414-3908",2016,52.684000000000005,?,,,,,
7,Summit Academy Secondary - Akron,000298,Summit Academy Secondary - Akron,000298,"464 S Hawkins Ave Akron, OH, 44320-1228",2016,49.706,?,,,,,
2,Summit Academy Secondary - Canton,000300,Summit Academy Secondary - Canton,000300,"2400 Cleveland Ave NW Canton, OH, 44709-3613",2016,53.289,?,,,,,
2,Summit Academy Secondary - Lorain,000301,Summit Academy Secondary - Lorain,000301,"1051 E St Lorain, OH, 44052-2134",2016,48.068000000000005,?,,,,,
22,Summit Academy Community School-Parma,000302,Summit Academy Community School-Parma,000302,"5868 Stumph Rd Parma, OH, 44130-1736",2016,58.053,?,,,,,
1,Summit Academy Secondary - Youngstown,000303,Summit Academy Secondary - Youngstown,000303,"2800 Shady Run Rd Youngstown, OH, 44502-2770",2016,48.194,?,,,,,
2,Summit Academy Community School-Toledo,000304,Summit Academy Community School-Toledo,000304,"1853 South Ave Toledo, OH, 43609-2086",2016,49.573,?,,,,,
0,Summit Academy Community School-Warren,000305,Summit Academy Community School-Warren,000305,"2106 Arbor Ave SE Warren, OH, 44484-5225",2016,57.072,?,,,,,
8,Summit Academy Community School - Cincinnati,000306,Summit Academy Community School - Cincinnati,000306,"1660 Sternblock Ln Cincinnati, OH, 45237-3805",2016,51.304,?,,,,,
0,Bridges Community Academy,000311,Bridges Community Academy,000311,"190 St Francis Ave Tiffin, OH, 44883-3475",2016,61.775000000000006,?,,,,,
0,Alexander Local,045906,Alexander Jr. / Sr. High School,000315,"6125 School Rd Albany, OH, 45710-8904",2016,82.79,?,,,,,
17,Constellation Schools: Westpark Community Middle,000316,Constellation Schools: Westpark Community Middle,000316,"5730 Broadview Rd Parma, OH, 44134-1602",2016,72.605,?,,,,,
15,Menlo Park Academy,000318,Menlo Park Academy,000318,"14440 Triskett Rd Cleveland, OH, 44111-2263",2016,110.76,?,,,,,
14,Constellation Schools: Madison Community Elementary,000319,Constellation Schools: Madison Community Elementary,000319,"2015 W 95th St Cleveland, OH, 44102-3727",2016,53.874,?,,,,,
17,Constellation Schools: Lorain Community Middle,000320,Constellation Schools: Lorain Community Middle,000320,"5730 Broadview Rd Parma, OH, 44134-1602",2016,65.59100000000001,?,,,,,
17,Constellation Schools: Old Brooklyn Community Middle,000321,Constellation Schools: Old Brooklyn Community Middle,000321,"5730 Broadview Rd Parma, OH, 44134-1602",2016,77.643,?,,,,,
2,Horizon Science Academy Toledo,000338,Horizon Science Academy Toledo,000338,"2600 W Sylvania Ave Toledo, OH, 43613-4300",2016,50.884,?,,,,,
0,Elmwood Local,050682,Elmwood Elementary School,000345,"7650 Jerry City Rd Bloomdale, OH, 44817-9763",2016,91.273,?,,,,,
9,Lorain City,044263,Palm Elementary School,000348,"2319 E 34th St Lorain, OH, 44055-2027",2016,66.527,?,,,,,
1,Upper Scioto Valley Local,047522,Upper Scioto Valley Middle School,000349,"510 South Courtright Street Mc Guffey, OH, 45859",2016,74.71300000000001,?,,,,,
0,Highland Local,048496,Granger Elementary School,000350,"3940 Ridge Rd Medina, OH, 44256-8618",2016,106.534,?,,,,,
4,Marion City,044339,Ulysses S. Grant Middle School,000351,"420 Presidential Dr Marion, OH, 43302-5173",2016,63.471,?,,,,,
4,Marion City,044339,William McKinley Elementary School,000352,"925 Chatfield Rd Marion, OH, 43302-7110",2016,59.815000000000005,?,,,,,
1,Genoa Area Local,048942,Genoa Elementary,000356,"2820 N Genoa Clay Center Rd Genoa, OH, 43430-9730",2016,92.178,?,,,,,
9,Akron City,043489,Bridges Learning Center,000362,"33 Dorcas Ave Akron, OH, 44305-4201",2016,40.796,?,,,,,
0,Allen East Local,045757,Allen East High School,000364,"9105 Harding Hwy Harrod, OH, 45850-9485",2016,77.77600000000001,?,,,,,
0,Crestwood Local,049189,Crestwood Intermediate School,000383,"11260 Bowen Rd Mantua, OH, 44255-9454",2016,98.006,?,,,,,
0,Logan-Hocking Local,044248,Chieftain Elementary School,000384,"28296 Chieftain Dr Logan, OH, 43138-9557",2016,98.052,?,,,,,
0,Logan-Hocking Local,044248,Hocking Hills Elementary School,000385,"19197 State Route 664 S Logan, OH, 43138-9536",2016,99.466,?,,,,,
0,Logan-Hocking Local,044248,Central Elementary School,000387,"445 N Market St Logan, OH, 43138",2016,96.736,?,,,,,
1,Conneaut Area City,043810,Gateway Elementary School,000388,"229 Gateway Av Conneaut, OH, 44030",2016,82.397,?,,,,,
2,Mansfield Elective Academy,000396,Mansfield Elective Academy,000396,"215 N Trimble Rd Mansfield, OH, 44906-2630",2016,42.157,?,,,,,
0,Chillicothe City,043745,Allen Elementary School,000398,"174 Plyleys Ln Chillicothe, OH, 45601-2006",2016,98.84,?,,,,,
1,Mapleton Local,045831,Mapleton Elementary School,000400,"2 Mountie Dr Ashland, OH, 44805",2016,92.813,?,,,,,
